Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638a4572edc0fd2779a04270,APPROVED,2022-12-02T18:35:58.757000Z,2022-12-02T18:57:50.107000Z,2022-12-02T18:57:50.605000,2022-12-02T18:57:50.533565Z,1312,C1INRZ4D,271,"English, Spanish",20,Male,White,United States,United States,United States,Spanish,No,Unemployed (and job seeking)
638a457a4b0427743c6dc357,APPROVED,2022-12-02T18:35:40.179000Z,2022-12-02T18:49:14.576000Z,2022-12-02T18:49:15.101000,2022-12-02T18:49:14.997435Z,815,C1INRZ4D,1916,English,20,Male,Asian,United States,United States,United States,English,Yes,Other
638a4638dc5faed0e5d47125,APPROVED,2022-12-02T18:39:49.279000Z,2022-12-02T19:00:19.887000Z,2022-12-02T19:00:20.389000,2022-12-02T19:00:20.318684Z,1231,C1INRZ4D,1251,English,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a464e904f1e12d761e205,APPROVED,2022-12-02T18:39:12.618000Z,2022-12-02T18:50:20.903000Z,2022-12-02T18:50:21.415000,2022-12-02T18:50:21.307586Z,669,C1INRZ4D,184,English,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a52409239d22ebdb76679,APPROVED,2022-12-02T19:30:12.507000Z,2022-12-02T19:39:12.194000Z,2022-12-02T19:39:13.741000,2022-12-02T19:39:13.662470Z,540,C1INRZ4D,30,English,33,Male,White,United States,United States,United States,English,No,Full-Time
638a6b87ce8b16ae55bc4dd3,APPROVED,2022-12-02T21:18:04.537000Z,2022-12-02T21:28:05.114000Z,2022-12-02T21:28:05.591000,2022-12-02T21:28:05.496047Z,601,C1INRZ4D,531,English,25,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638a6d29a32b31d73bd7710f,APPROVED,2022-12-02T21:25:03.726000Z,2022-12-02T21:39:14.747000Z,2022-12-02T21:39:15.580000,2022-12-02T21:39:15.513953Z,852,C1INRZ4D,1202,English,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a6dff75d32e08bf34501b,APPROVED,2022-12-02T21:28:34.708000Z,2022-12-02T21:38:48.075000Z,2022-12-02T21:38:48.566000,2022-12-02T21:38:48.480489Z,614,C1INRZ4D,96,English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a6e66336a29971a6b9b5e,APPROVED,2022-12-02T21:30:18.304000Z,2022-12-02T21:47:30.937000Z,2022-12-02T21:47:31.454000Z,2022-12-02T21:47:31.701794Z,1033,C1INRZ4D,471,English,34,Female,White,United States,United States,United States,English,No,Full-Time
638a6ecf662230ca8ad470f4,APPROVED,2022-12-02T21:32:08.277000Z,2022-12-02T21:48:03.881000Z,2022-12-02T21:48:04.796000,2022-12-02T21:48:04.687420Z,956,C1INRZ4D,446,English,23,Female,White,United States,United States,United States,English,No,Other
638a6efa9ded1f8c52b766e4,APPROVED,2022-12-02T21:32:50.665000Z,2022-12-02T22:13:36.267000Z,2022-12-02T22:13:37.108000,2022-12-02T22:13:37.019425Z,2446,C1INRZ4D,150,English,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a6f022defd26477768406,APPROVED,2022-12-02T21:32:53.684000Z,2022-12-02T21:49:07.712000Z,2022-12-02T21:49:08.332000,2022-12-02T21:49:08.244439Z,975,C1INRZ4D,112,English,21,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
638a6fa7b4446141ad229ede,APPROVED,2022-12-02T21:35:46.073000Z,2022-12-02T21:47:33.051000Z,2022-12-02T21:47:33.483000,2022-12-02T21:47:33.413761Z,707,C1INRZ4D,240,English,25,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a6fba6b9b5f0950f19ec8,APPROVED,2022-12-02T21:36:01.010000Z,2022-12-02T21:45:22.556000Z,2022-12-02T21:45:23.111000,2022-12-02T21:45:23.039103Z,562,C1INRZ4D,372,English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
638a6fec24ce2795a219b51f,APPROVED,2022-12-02T21:36:46.880000Z,2022-12-02T21:54:29.846000Z,2022-12-02T21:54:30.342000,2022-12-02T21:54:30.272860Z,1063,C1INRZ4D,534,English,20,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638a6ffd6e5c37b88707a878,APPROVED,2022-12-02T21:37:05.622000Z,2022-12-02T21:49:41.958000Z,2022-12-02T21:49:42.443000,2022-12-02T21:49:42.375641Z,757,C1INRZ4D,686,English,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a703680cd6ea135e51456,APPROVED,2022-12-02T21:38:02.427000Z,2022-12-02T22:02:44.911000Z,2022-12-02T22:02:45.357000,2022-12-02T22:02:45.268720Z,1483,C1INRZ4D,466,English,28,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a70e89842e70e3ee73629,APPROVED,2022-12-02T21:42:14.678000Z,2022-12-02T21:56:01.796000Z,2022-12-02T21:56:02.398000,2022-12-02T21:56:02.324945Z,828,C1INRZ4D,1471,"English, French, Spanish",32,Female,White,France,United States,United States,French,DATA_EXPIRED,DATA_EXPIRED
638a714a6e5c37b88707a8a5,APPROVED,2022-12-02T21:42:39.257000Z,2022-12-02T22:19:17.173000Z,2022-12-09T14:44:35.661000,2022-12-02T22:19:17.636052Z,2198,NOCODE,255,"English, Spanish",48,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638a719baf02c15799bdccf0,APPROVED,2022-12-02T21:43:58.651000Z,2022-12-02T21:59:44.450000Z,2022-12-02T21:59:45.219000,2022-12-02T21:59:45.159975Z,946,C1INRZ4D,142,English,33,Male,White,United States,United States,United States,English,Yes,Full-Time
638a72112646467d90c7c38e,APPROVED,2022-12-02T21:45:53.298000Z,2022-12-02T22:00:10.108000Z,2022-12-02T22:00:11.463000,2022-12-02T22:00:11.388278Z,857,C1INRZ4D,818,English,22,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
638a726438868c3ff6524f4a,APPROVED,2022-12-02T21:47:19.757000Z,2022-12-02T21:55:15.036000Z,2022-12-02T21:55:15.823000,2022-12-02T21:55:15.730548Z,476,C1INRZ4D,472,English,23,Female,White,United States,United States,United States,English,Yes,Full-Time
638a726ce3251f1587bdcd6e,APPROVED,2022-12-02T21:47:27.737000Z,2022-12-02T21:52:59.789000Z,2022-12-02T21:53:00.286000,2022-12-02T21:53:00.217535Z,333,C1INRZ4D,310,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a7297cbb9da9045116683,APPROVED,2022-12-02T21:48:11.057000Z,2022-12-02T22:10:16.344000Z,2022-12-02T22:10:16.899000,2022-12-02T22:10:16.868577Z,1326,C1INRZ4D,2227,English,31,Female,Mixed,United States,United States,United States,English,No,Full-Time
638a72a79baf479214807745,APPROVED,2022-12-02T21:48:40.998000Z,2022-12-02T22:10:13.835000Z,2022-12-02T22:10:14.251000,2022-12-02T22:10:14.181297Z,1293,C1INRZ4D,1221,English,34,Female,Mixed,United States,United States,United States,English,No,Full-Time
638a72a7b39f0f802a4d0d38,APPROVED,2022-12-02T21:48:29.728000Z,2022-12-02T22:07:22.243000Z,2022-12-02T22:07:22.850000,2022-12-02T22:07:22.775228Z,1133,C1INRZ4D,418,English,25,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
638a72afc607da65003fe260,APPROVED,2022-12-02T21:48:35.299000Z,2022-12-02T22:00:35.096000Z,2022-12-02T22:00:35.632000,2022-12-02T22:00:35.555141Z,720,C1INRZ4D,436,English,34,Male,Mixed,United States,United States,United States,English,No,Full-Time
638a72b20857df61a807a868,APPROVED,2022-12-02T21:48:54.516000Z,2022-12-02T22:05:43.935000Z,2022-12-02T22:05:44.414000,2022-12-02T22:05:44.303558Z,1010,C1INRZ4D,422,English,39,Female,Mixed,United States,United States,United States,English,No,Other
638a72c125248741aee51478,APPROVED,2022-12-02T21:48:53.165000Z,2022-12-02T21:57:42.771000Z,2022-12-02T21:57:43.347000,2022-12-02T21:57:43.275261Z,530,C1INRZ4D,88,English,20,Female,White,United States,United States,United States,English,Yes,Part-Time
638a72d3859dd022f0057fa7,APPROVED,2022-12-02T21:49:11.125000Z,2022-12-02T22:04:00.333000Z,2022-12-02T22:04:00.967000,2022-12-02T22:04:00.896440Z,890,C1INRZ4D,716,English,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a72d925248741aee5147b,APPROVED,2022-12-02T21:49:18.080000Z,2022-12-02T22:03:35.182000Z,2022-12-02T22:03:35.635000,2022-12-02T22:03:35.565869Z,858,C1INRZ4D,102,English,24,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
638a7333896b30f9bcd1bf59,APPROVED,2022-12-02T21:51:33.416000Z,2022-12-02T22:01:55.883000Z,2022-12-02T22:01:56.419000,2022-12-02T22:01:56.352085Z,623,C1INRZ4D,1609,"English, Spanish",34,Male,White,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
638a73676ca24fb17dd1bf84,APPROVED,2022-12-02T21:51:53.144000Z,2022-12-02T22:24:49.856000Z,2022-12-02T22:24:50.304000,2022-12-02T22:24:50.227075Z,1977,C1INRZ4D,2,English,54,Male,White,DATA_EXPIRED,United States,United States,English,No,Other
638a736c1d3fd4c22ad470bc,APPROVED,2022-12-02T21:51:41.796000Z,2022-12-02T21:58:49.030000Z,2022-12-02T21:58:49.450000,2022-12-02T21:58:49.466029Z,428,C1INRZ4D,346,English,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a73a0595bf8bc87d470aa,APPROVED,2022-12-02T21:52:35.568000Z,2022-12-02T22:01:42.598000Z,2022-12-02T22:01:43.054000,2022-12-02T22:01:43.008796Z,548,C1INRZ4D,1542,English,21,Female,White,United States,United States,United States,English,Yes,Part-Time
638a73a3ba1dfc4c18d95c80,APPROVED,2022-12-02T21:52:39.373000Z,2022-12-02T22:02:16.221000Z,2022-12-02T22:02:16.718000,2022-12-02T22:02:16.638873Z,577,C1INRZ4D,108,English,33,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
638a73aeba1dfc4c18d95c83,APPROVED,2022-12-02T21:52:49.865000Z,2022-12-02T22:09:06.316000Z,2022-12-02T22:09:06.808000,2022-12-02T22:09:06.732856Z,977,C1INRZ4D,590,"English, Hindi",31,Female,Asian,India,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a73ecde0b2d8c17f1d837,APPROVED,2022-12-02T21:53:52.794000Z,2022-12-02T22:29:12.752000Z,2022-12-02T22:29:13.232000,2022-12-02T22:29:13.164819Z,2120,C1INRZ4D,1310,"English, Spanish",26,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
638a73f32d9cfa523719b567,APPROVED,2022-12-02T21:53:55.414000Z,2022-12-02T22:16:58.607000Z,2022-12-02T22:16:59.043000,2022-12-02T22:16:58.974094Z,1384,C1INRZ4D,416,English,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
638a740ce5963b6beb11661b,APPROVED,2022-12-02T21:54:23.635000Z,2022-12-02T22:09:13.848000Z,2022-12-02T22:09:14.341000,2022-12-02T22:09:14.256205Z,891,C1INRZ4D,760,English,25,Female,DATA_EXPIRED,United States,United States,United States,English,Yes,Other
638a742a607720c4ac6b9b50,APPROVED,2022-12-02T21:54:54.448000Z,2022-12-02T22:07:52.814000Z,2022-12-02T22:07:53.318000,2022-12-02T22:07:53.248752Z,779,C1INRZ4D,532,English,37,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
638a74670857df61a807a89b,APPROVED,2022-12-02T21:55:56.388000Z,2022-12-02T22:08:39.720000Z,2022-12-02T22:08:40.145000,2022-12-02T22:08:40.072103Z,764,C1INRZ4D,1640,English,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a74a5903357c2c519b526,APPROVED,2022-12-02T21:56:56.141000Z,2022-12-02T22:05:51.598000Z,2022-12-02T22:05:52.062000,2022-12-02T22:05:51.993657Z,536,C1INRZ4D,132,"English, Turkish, Spanish",26,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
638a74e43fcf31792c3fe29a,APPROVED,2022-12-02T21:57:59.179000Z,2022-12-02T22:08:51.225000Z,2022-12-02T22:08:51.867000,2022-12-02T22:08:51.792423Z,653,C1INRZ4D,1466,English,53,Female,White,United States,United States,United States,English,No,Full-Time
638a74e51f459baf96e51484,APPROVED,2022-12-02T21:58:05.583000Z,2022-12-02T22:08:28.759000Z,2022-12-02T22:08:29.256000,2022-12-02T22:08:29.181964Z,624,C1INRZ4D,537,English,21,Female,White,United States,United States,United States,English,Yes,Other
638a74e80d8c470c3db7667e,APPROVED,2022-12-02T21:58:02.212000Z,2022-12-02T22:11:34.633000Z,2022-12-02T22:11:35.119000,2022-12-02T22:11:35.042089Z,813,C1INRZ4D,455,English,19,Female,White,United States,United States,United States,English,Yes,Part-Time
638a75486e2ddce1a508cef5,APPROVED,2022-12-02T21:59:36.705000Z,2022-12-02T22:14:55.609000Z,2022-12-02T22:14:56.482000,2022-12-02T22:14:56.404320Z,919,C1INRZ4D,581,"Spanish, English",31,Female,Mixed,United States,United States,United States,Spanish,No,Unemployed (and job seeking)
638a7554448def6df5bdcd39,APPROVED,2022-12-02T21:59:53.703000Z,2022-12-02T22:14:30.582000Z,2022-12-02T22:14:31.043000,2022-12-02T22:14:30.964110Z,877,C1INRZ4D,5,English,49,Male,White,United States,United States,United States,English,No,Full-Time
638a755dc614ad9c48e51464,APPROVED,2022-12-02T22:00:01.915000Z,2022-12-02T22:17:29.396000Z,2022-12-02T22:17:30.002000,2022-12-02T22:17:29.932356Z,1048,C1INRZ4D,125,English,20,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
638a757409f2164348e5142b,APPROVED,2022-12-02T22:00:26.510000Z,2022-12-02T22:24:58.952000Z,2022-12-02T22:24:59.456000,2022-12-02T22:24:59.394590Z,1473,C1INRZ4D,1618,English,51,Male,White,United States,United States,United States,English,No,Part-Time
638a757ca55f760e5db47e52,APPROVED,2022-12-02T22:00:33.916000Z,2022-12-02T22:17:06.523000Z,2022-12-02T22:17:07.527000Z,2022-12-02T22:17:07.675306Z,993,C1INRZ4D,685,English,24,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a75846dbf65d6ea08ceb3,APPROVED,2022-12-02T22:00:40.464000Z,2022-12-02T22:13:35.564000Z,2022-12-02T22:13:36.122000,2022-12-02T22:13:36.116563Z,776,C1INRZ4D,1973,English,39,Female,White,United States,United States,United States,English,No,Part-Time
638a75b7df32b348bec7c383,APPROVED,2022-12-02T22:01:34.970000Z,2022-12-02T22:22:27.406000Z,2022-12-02T22:22:27.919000,2022-12-02T22:22:27.843544Z,1253,C1INRZ4D,1183,English,37,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a75dc2fb1bb08407cfbae,APPROVED,2022-12-02T22:08:27.156000Z,2022-12-02T22:19:59.332000Z,2022-12-02T22:19:59.862000,2022-12-02T22:19:59.758697Z,693,C1INRZ4D,3097,English,27,Male,Asian,United States,United States,United States,English,No,Full-Time
638a760dd1eca3e5716dc3cb,APPROVED,2022-12-02T22:02:58.036000Z,2022-12-02T22:20:28.569000Z,2022-12-02T22:20:29.036000,2022-12-02T22:20:28.962618Z,1051,C1INRZ4D,252,English,39,Female,Black,United States,United States,United States,English,No,Full-Time
638a7612981a65293808cee3,APPROVED,2022-12-02T22:03:01.411000Z,2022-12-02T22:10:39.366000Z,2022-12-02T22:10:39.884000,2022-12-02T22:10:39.803526Z,458,C1INRZ4D,764,English,32,Female,White,United States,United States,United States,English,No,Full-Time
638a76367b408537f76dc36b,APPROVED,2022-12-02T22:03:41.560000Z,2022-12-02T22:14:52.262000Z,2022-12-02T22:14:52.749000,2022-12-02T22:14:52.667037Z,671,C1INRZ4D,1269,English,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a763ce946138250b766ca,APPROVED,2022-12-02T22:03:42.232000Z,2022-12-02T22:19:56.888000Z,2022-12-02T22:20:02.404000,2022-12-02T22:19:57.308444Z,975,C1INRZ4D,52,English,26,Male,Black,United States,United States,United States,English,No,Full-Time
638a7686919deb0fe034503e,APPROVED,2022-12-02T22:05:00.089000Z,2022-12-02T22:25:19.610000Z,2022-12-02T22:25:20.043000,2022-12-02T22:25:19.959201Z,1220,C1INRZ4D,2083,English,73,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a76a0c795f48c2c7c32ff,APPROVED,2022-12-02T22:05:25.411000Z,2022-12-02T22:18:56.656000Z,2022-12-02T22:18:57.103000,2022-12-02T22:18:57.025833Z,812,C1INRZ4D,692,English,37,Female,Mixed,United States,United States,United States,English,Yes,Other
638a76abfc20606fa84d0d6e,APPROVED,2022-12-02T22:05:39.245000Z,2022-12-02T22:24:33.574000Z,2022-12-02T22:24:33.989000,2022-12-02T22:24:33.922088Z,1135,C1INRZ4D,4,English,60,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a76cdb391678b4f11664d,APPROVED,2022-12-02T22:06:11.096000Z,2022-12-02T22:15:33.256000Z,2022-12-02T22:15:33.771000,2022-12-02T22:15:33.676249Z,563,C1INRZ4D,259,English,29,Male,White,United States,United States,United States,English,No,Full-Time
638a76e60fc975be86853a73,APPROVED,2022-12-02T22:06:38.485000Z,2022-12-02T22:26:28.320000Z,2022-12-02T22:26:28.849000,2022-12-02T22:26:28.774979Z,1190,C1INRZ4D,475,English,23,Female,Other,United States Minor Outlying Islands,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a76fb2ee6fd0013229ea4,APPROVED,2022-12-02T22:06:55.710000Z,2022-12-02T22:23:53.227000Z,2022-12-02T22:23:53.664000,2022-12-02T22:23:53.582974Z,1018,C1INRZ4D,616,English,29,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
638a7714fdc2c605e0057fdc,APPROVED,2022-12-02T22:07:20.031000Z,2022-12-02T22:22:52.232000Z,2022-12-02T22:22:52.793000,2022-12-02T22:22:52.718874Z,933,C1INRZ4D,2135,English,30,Male,White,United States,United States,United States,English,No,Full-Time
638a77179124e9987de736a5,APPROVED,2022-12-02T22:07:24.162000Z,2022-12-02T22:22:18.535000Z,2022-12-02T22:22:19.060000,2022-12-02T22:22:18.986337Z,895,C1INRZ4D,1,English,48,Male,White,United States,United States,United States,English,No,Full-Time
638a771c9fff177850e14c9f,APPROVED,2022-12-02T22:07:26.780000Z,2022-12-02T22:16:30.969000Z,2022-12-02T22:16:32.059000Z,2022-12-02T22:16:32.333850Z,545,C1INRZ4D,1711,English,67,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a77427e3d75a4e448bed1,APPROVED,2022-12-02T22:08:06.524000Z,2022-12-02T22:17:23.435000Z,2022-12-02T22:17:23.978000,2022-12-02T22:17:23.906806Z,557,C1INRZ4D,258,English,23,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a774f8ae158f9c2e51484,APPROVED,2022-12-02T22:08:19.801000Z,2022-12-02T22:24:08.088000Z,2022-12-02T22:24:08.702000,2022-12-02T22:24:08.627621Z,949,C1INRZ4D,1632,English,52,Female,White,United States,United States,United States,English,No,Full-Time
638a77751980619582853a48,APPROVED,2022-12-02T22:08:59.978000Z,2022-12-02T22:23:33.134000Z,2022-12-02T22:23:33.631000,2022-12-02T22:23:33.561567Z,874,C1INRZ4D,536,"Spanish, English",32,Male,White,United States,United States,United States,Spanish,No,DATA_EXPIRED
638a77752fa8e32d11971724,APPROVED,2022-12-02T22:08:55.358000Z,2022-12-02T22:25:40.901000Z,2022-12-02T22:25:41.437000,2022-12-02T22:25:41.346435Z,1006,C1INRZ4D,702,English,22,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638a77840da453d464c7c371,APPROVED,2022-12-02T22:09:14.043000Z,2022-12-02T22:24:53.277000Z,2022-12-02T22:24:53.798000,2022-12-02T22:24:53.703297Z,940,C1INRZ4D,1532,English,54,Female,Black,United States,United States,United States,English,No,Full-Time
638a779609cde1099ebdccf9,APPROVED,2022-12-02T22:09:28.162000Z,2022-12-02T22:16:06.360000Z,2022-12-02T22:16:07.026000,2022-12-02T22:16:06.750140Z,399,C1INRZ4D,1250,English,27,Female,White,United States,United States,United States,English,Yes,Full-Time
638a77aca6e1f13b7548bf18,APPROVED,2022-12-02T22:09:53.007000Z,2022-12-02T22:35:40.294000Z,2022-12-02T22:35:40.803000,2022-12-02T22:35:40.733887Z,1548,C1INRZ4D,431,English,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a77b5c25f351144229ec4,APPROVED,2022-12-02T22:10:00.040000Z,2022-12-02T22:24:42.820000Z,2022-12-02T22:24:43.323000,2022-12-02T22:24:43.243565Z,883,C1INRZ4D,855,English,31,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a77bc147f5f9d20d95c8d,APPROVED,2022-12-02T22:10:09.768000Z,2022-12-02T22:19:56.673000Z,2022-12-02T22:19:57.114000,2022-12-02T22:19:57.044997Z,587,C1INRZ4D,696,English,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
